lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2584234,-75.6453254,FARMINGTON AVE & N YORK ST;  POTTSTOWN; Station 329; 2015-12-17 @ 12:31:12;,19464,EMS: HEAD INJURY,2015-12-17 12:36:00,POTTSTOWN,FARMINGTON AVE & N YORK ST,1
40.1833610,-75.5422850,MAIN ST & 2ND AVE; ROYERSFORD; 2015-12-17 @ 12:39:28-Station:STA98;,19468,Fire: FIRE ALARM,2015-12-17 12:42:02,ROYERSFORD,MAIN ST & 2ND AVE,1
40.2770916,-75.3343317,ALLENTOWN RD & MININGER RD;  FRANCONIA; Station 339; 2015-12-17 @ 12:41:28;,18964,EMS: CARDIAC EMERGENCY,2015-12-17 12:47:01,FRANCONIA,ALLENTOWN RD & MININGER RD,1
40.1083492,-75.2064724,PENN OAK RD & SPRUCE RD; SPRINGFIELD; 2015-12-17 @ 12:43:20;,19031,Traffic: VEHICLE ACCIDENT -,2015-12-17 12:47:02,SPRINGFIELD,PENN OAK RD & SPRUCE RD,1
40.1436463,-75.4060839,PARK AVE & ASHWOOD LN; LOWER PROVIDENCE; 2015-12-17 @ 12:52:06;,19403,Traffic: VEHICLE ACCIDENT -,2015-12-17 12:56:02,LOWER PROVIDENCE,PARK AVE & ASHWOOD LN,1
40.1165753,-75.3513892,PEARL ST & W LAFAYETTE ST;  NORRISTOWN; Station 308A; 2015-12-17 @ 12:52:43;,19401,EMS: HEMORRHAGING,2015-12-17 12:57:01,NORRISTOWN,PEARL ST & W LAFAYETTE ST,1
40.2595192,-75.6307088,FRANKLIN ST & GRACE ST;  POTTSTOWN; Station 329; 2015-12-17 @ 13:03:04;,19464,EMS: FEVER,2015-12-17 13:07:01,POTTSTOWN,FRANKLIN ST & GRACE ST,1
40.1007482,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 311; 2015-12-17 @ 13:09:55;,19031,EMS: RESPIRATORY EMERGENCY,2015-12-17 13:12:00,SPRINGFIELD,WISSAHICKON AVE & ROSE LN,1
40.1159257,-75.0658955,WELSH RD & STATION RD;  LOWER MORELAND; Station 355; 2015-12-17 @ 13:09:17;,19006,EMS: UNRESPONSIVE SUBJECT,2015-12-17 13:12:00,LOWER MORELAND,WELSH RD & STATION RD,1
40.1236870,-75.1327410,EASTON RD & EAST AVE; ABINGTON; 2015-12-17 @ 13:14:03;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:17:02,ABINGTON,EASTON RD & EAST AVE,1
40.0493423,-75.1099892,TOOKANY CREEK PKWY & JOHNS RD;  CHELTENHAM; Station 358; 2015-12-17 @ 13:19:05;,19012,EMS: VEHICLE ACCIDENT,2015-12-17 13:22:02,CHELTENHAM,TOOKANY CREEK PKWY & JOHNS RD,1
40.0493423,-75.1099892,TOOKANY CREEK PKWY & JOHNS RD; CHELTENHAM; 2015-12-17 @ 13:17:08;,19012,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:22:04,CHELTENHAM,TOOKANY CREEK PKWY & JOHNS RD,1
40.2338566,-75.2635867,YORKTOWN ST & NORWAY DR;  LANSDALE; Station 345; 2015-12-17 @ 13:25:25;,19446,EMS: FALL VICTIM,2015-12-17 13:26:02,LANSDALE,YORKTOWN ST & NORWAY DR,1
40.0253221,-75.2379431,WASHINGTON AVE & ASHLAND AVE;  LOWER MERION; Station 313; 2015-12-17 @ 13:23:46;,19004,EMS: MEDICAL ALERT ALARM,2015-12-17 13:27:01,LOWER MERION,WASHINGTON AVE & ASHLAND AVE,1
40.2060806,-75.2246178,BETHLEHEM PIKE & WELSH RD; HORSHAM; 2015-12-17 @ 13:22:43;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:27:01,HORSHAM,BETHLEHEM PIKE & WELSH RD,1
40.1340313,-75.3074002,NEW HOPE ST & RENEL RD; PLYMOUTH; 2015-12-17 @ 13:27:52-Station:STA44;,19401,Fire: BUILDING FIRE,2015-12-17 13:32:01,PLYMOUTH,NEW HOPE ST & RENEL RD,1
40.1533049,-75.2014598,LOCH ALSH AVE & SPARK DR;  UPPER DUBLIN; Station 351; 2015-12-17 @ 13:26:35;,19034,EMS: CVA/STROKE,2015-12-17 13:32:02,UPPER DUBLIN,LOCH ALSH AVE & SPARK DR,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD;  UPPER MERION; Station 317; 2015-12-17 @ 13:27:05;,19406,EMS: FALL VICTIM,2015-12-17 13:32:02,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
40.0493423,-75.1099892,TOOKANY CREEK PKWY & JOHNS RD; CHELTENHAM; 2015-12-17 @ 13:32:11-Station:STA4;,19012,Fire: VEHICLE ACCIDENT,2015-12-17 13:36:00,CHELTENHAM,TOOKANY CREEK PKWY & JOHNS RD,1
40.3481320,-75.3341990,CATHILL RD; BUCKS COUNTY; 2015-12-17 @ 13:30:59-Station:STA75;,,Fire: VEHICLE ACCIDENT,2015-12-17 13:36:01,BUCKS COUNTY,CATHILL RD,1
40.2501923,-75.2678678,MEDICAL CAMPUS DR & N LINE ST; HATFIELD TOWNSHIP; 2015-12-17 @ 13:31:39;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:36:02,HATFIELD TOWNSHIP,MEDICAL CAMPUS DR & N LINE ST,1
40.3371033,-75.3480801,CATHILL RD & COUNTY LINE RD; BUCKS COUNTY; 2015-12-17 @ 13:31:12;,18969,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:36:03,BUCKS COUNTY,CATHILL RD & COUNTY LINE RD,1
40.1062163,-75.1998148,SUFFOLK RD & LARCHWOOD RD;  SPRINGFIELD; Station 311; 2015-12-17 @ 13:32:08;,19031,EMS: OVERDOSE,2015-12-17 13:37:01,SPRINGFIELD,SUFFOLK RD & LARCHWOOD RD,1
40.1657053,-75.2915745,DEKALB PIKE; WHITPAIN; 2015-12-17 @ 13:40:49-Station:STA33;,19422,Fire: VEHICLE FIRE,2015-12-17 13:42:01,WHITPAIN,DEKALB PIKE,1
40.1433257,-75.4228190,DEVON DR & DEAD END;  LOWER PROVIDENCE; Station 322; 2015-12-17 @ 13:38:05;,,EMS: NAUSEA/VOMITING,2015-12-17 13:42:02,LOWER PROVIDENCE,DEVON DR & DEAD END,1
40.2805152,-75.4357802,SCHWENKSVILLE RD & SALFORD STATION RD; UPPER SALFORD; 2015-12-17 @ 13:40:45;,19473,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:42:03,UPPER SALFORD,SCHWENKSVILLE RD & SALFORD STATION RD,1
40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2015-12-17 @ 13:40:24;,19422,Traffic: VEHICLE FIRE -,2015-12-17 13:42:03,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
40.1657053,-75.2915745,DEKALB PIKE;  WHITPAIN; Station 385; 2015-12-17 @ 13:41:41;,19422,EMS: VEHICLE ACCIDENT,2015-12-17 13:46:02,WHITPAIN,DEKALB PIKE,1
40.1914659,-75.5376215,7TH AVE & OAK ST;  ROYERSFORD; Station 325; 2015-12-17 @ 13:42:40;,19468,EMS: FALL VICTIM,2015-12-17 13:47:00,ROYERSFORD,7TH AVE & OAK ST,1
40.0809133,-75.2026651,STENTON AVE & E EVERGREEN AVE; SPRINGFIELD; 2015-12-17 @ 13:45:02;,19038,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:47:02,SPRINGFIELD,STENTON AVE & E EVERGREEN AVE,1
40.2753834,-75.2625921,TREWIGTOWN RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-17 @ 13:51:53;,,EMS: VEHICLE ACCIDENT,2015-12-17 13:56:02,HATFIELD TOWNSHIP,TREWIGTOWN RD,1
40.2753834,-75.2625921,TREWIGTOWN RD; HATFIELD TOWNSHIP; 2015-12-17 @ 13:53:56-Station:STA12;,,Fire: VEHICLE ACCIDENT,2015-12-17 13:56:02,HATFIELD TOWNSHIP,TREWIGTOWN RD,1
40.2774679,-75.2604622,TREWIGTOWN RD & BETHLEHEM PIKE; HATFIELD TOWNSHIP; 2015-12-17 @ 13:51:38;,19440,Traffic: VEHICLE ACCIDENT -,2015-12-17 13:56:03,HATFIELD TOWNSHIP,TREWIGTOWN RD & BETHLEHEM PIKE,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2015-12-17 @ 13:58:05;,19438,EMS: RESPIRATORY EMERGENCY,2015-12-17 14:02:01,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.1192546,-75.2362381,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS; WHITEMARSH; 2015-12-17 @ 14:03:23-Station:STA88;,,Fire: VEHICLE ACCIDENT,2015-12-17 14:07:00,WHITEMARSH,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS,1
40.0389563,-75.2808866,RIGHTERS MILL RD & BLACK ROCK RD;  LOWER MERION; Station 313; 2015-12-17 @ 14:04:40;,19035,EMS: RESPIRATORY EMERGENCY,2015-12-17 14:07:01,LOWER MERION,RIGHTERS MILL RD & BLACK ROCK RD,1
40.1192546,-75.2362381,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS;  WHITEMARSH; Station 351; 2015-12-17 @ 14:03:32;,,EMS: VEHICLE ACCIDENT,2015-12-17 14:07:01,WHITEMARSH,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-17 @ 14:01:29;,19046,EMS: CARDIAC EMERGENCY,2015-12-17 14:07:02,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.3280518,-75.3289069,WASHINGTON AVE & FULTON AVE;  TELFORD; Station 339; 2015-12-17 @ 14:05:13;,18969,EMS: NAUSEA/VOMITING,2015-12-17 14:07:02,TELFORD,WASHINGTON AVE & FULTON AVE,1
40.1192546,-75.2362381,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS; WHITEMARSH; 2015-12-17 @ 14:04:33;,,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:07:03,WHITEMARSH,PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS,1
40.3371033,-75.3480801,CATHILL RD & COUNTY LINE RD; BUCKS COUNTY; 2015-12-17 @ 14:09:30;,18969,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:11:02,BUCKS COUNTY,CATHILL RD & COUNTY LINE RD,1
40.0935279,-75.1337202,FLORENCE AVE & GREENWOOD AVE;  JENKINTOWN; Station 382; 2015-12-17 @ 14:08:20;,19046,EMS: ABDOMINAL PAINS,2015-12-17 14:12:02,JENKINTOWN,FLORENCE AVE & GREENWOOD AVE,1
40.3760542,-75.4832572,GRABER ALY & W 5TH ST; RED HILL; 2015-12-17 @ 14:06:29-Station:STA71;,18076,Fire: FIRE ALARM,2015-12-17 14:12:02,RED HILL,GRABER ALY & W 5TH ST,1
40.2514920,-75.6033497,RT422 BYP & S SANATOGA RD UNDERPASS; LOWER POTTSGROVE; 2015-12-17 @ 14:09:20;,,Traffic: ROAD OBSTRUCTION -,2015-12-17 14:12:03,LOWER POTTSGROVE,RT422 BYP & S SANATOGA RD UNDERPASS,1
40.1169230,-75.1374440,EASTON RD & BRADFIELD RD; ABINGTON; 2015-12-17 @ 14:10:50;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:12:03,ABINGTON,EASTON RD & BRADFIELD RD,1
40.0859891,-75.1463175,BENT RD & W CHURCH RD; CHELTENHAM; 2015-12-17 @ 14:06:32;,19095,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:12:04,CHELTENHAM,BENT RD & W CHURCH RD,1
40.1414828,-75.1171420,MORELAND RD & EASTON RD;  ABINGTON; Station 381; 2015-12-17 @ 14:12:50;,19090,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-17 14:17:01,ABINGTON,MORELAND RD & EASTON RD,1
40.1572808,-75.3228238,W TOWNSHIP LINE RD & ERBS MILL RD; WHITPAIN; 2015-12-17 @ 14:12:05;,19401,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:17:02,WHITPAIN,W TOWNSHIP LINE RD & ERBS MILL RD,1
40.1104294,-75.1041814,WASHINGTON LN & VALLEY RD; ABINGTON; 2015-12-17 @ 14:17:44-Station:STA100;,19046,Fire: FIRE ALARM,2015-12-17 14:22:02,ABINGTON,WASHINGTON LN & VALLEY RD,1
40.2617844,-75.2611098,BROAD ST & HIDDEN MEADOW DR;  HATFIELD TOWNSHIP; Station 345; 2015-12-17 @ 14:19:01;,19446,EMS: FALL VICTIM,2015-12-17 14:22:03,HATFIELD TOWNSHIP,BROAD ST & HIDDEN MEADOW DR,1
40.0782759,-75.2498518,RIDGE PIKE & BARREN HILL RD; WHITEMARSH; 2015-12-17 @ 14:20:09;,19444,Traffic: HAZARDOUS ROAD CONDITIONS -,2015-12-17 14:22:04,WHITEMARSH,RIDGE PIKE & BARREN HILL RD,1
40.2290075,-75.3878525,RT100 SB & W SCHUYLKILL RD UNDERPASS; CHESTER COUNTY; 2015-12-17 @ 14:19:25;,,Traffic: ROAD OBSTRUCTION -,2015-12-17 14:22:04,CHESTER COUNTY,RT100 SB & W SCHUYLKILL RD UNDERPASS,1
40.0189794,-75.3176893,PENNSYLVANIA AVE & OLD LANCASTER RD; LOWER MERION; 2015-12-17 @ 14:21:48-Station:STA23;,19010,Fire: FIRE ALARM,2015-12-17 14:27:01,LOWER MERION,PENNSYLVANIA AVE & OLD LANCASTER RD,1
40.0135501,-75.2733714,MANOR RD & GYPSY LN; LOWER MERION; 2015-12-17 @ 14:22:13;,19096,Traffic: DISABLED VEHICLE -,2015-12-17 14:27:02,LOWER MERION,MANOR RD & GYPSY LN,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2015-12-17 @ 14:30:13;,,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:32:03,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.2322076,-75.3116069,VALLEY FORGE RD & MCAULIFFE LN; UPPER GWYNEDD; 2015-12-17 @ 14:27:21;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:32:03,UPPER GWYNEDD,VALLEY FORGE RD & MCAULIFFE LN,1
40.1190610,-75.3538540,MAIN ST & HAWS AVE;  NORRISTOWN; Station 308A; 2015-12-17 @ 14:33:31;,19401,EMS: SUBJECT IN PAIN,2015-12-17 14:37:01,NORRISTOWN,MAIN ST & HAWS AVE,1
40.3645610,-75.3317510,ALMONT RD;  BUCKS COUNTY; Station EMS; 2015-12-17 @ 14:31:48;,18960,EMS: VEHICLE ACCIDENT,2015-12-17 14:37:01,BUCKS COUNTY,ALMONT RD,1
40.1757337,-75.4612026,S COLLEGEVILLE RD & PERKIOMEN BLVD; UPPER PROVIDENCE; 2015-12-17 @ 14:40:06;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:42:03,UPPER PROVIDENCE,S COLLEGEVILLE RD & PERKIOMEN BLVD,1
40.0883336,-75.2645768,RIDGE PIKE; WHITEMARSH; 2015-12-17 @ 14:41:00-Station:STA29;,,Fire: GAS-ODOR/LEAK,2015-12-17 14:46:00,WHITEMARSH,RIDGE PIKE,1
40.0249667,-75.2829046,RAMP I76 WB TO CITY AVE & SCHUYLKILL EXPY WB; LOWER MERION; 2015-12-17 @ 14:43:39;,,Traffic: DISABLED VEHICLE -,2015-12-17 14:47:01,LOWER MERION,RAMP I76 WB TO CITY AVE & SCHUYLKILL EXPY WB,1
40.1970116,-75.1843679,LIMEKILN PIKE & TENNIS AVE; HORSHAM; 2015-12-17 @ 14:42:46;,19002,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:47:02,HORSHAM,LIMEKILN PIKE & TENNIS AVE,1
40.0019268,-75.2331075,BRYN MAWR AVE & UNION AVE; LOWER MERION; 2015-12-17 @ 14:49:23-Station:STA28;,19004,Fire: FIRE SPECIAL SERVICE,2015-12-17 14:51:01,LOWER MERION,BRYN MAWR AVE & UNION AVE,1
40.1499398,-75.3396256,GERMANTOWN PIKE & RICHFIELD RD;  EAST NORRITON; Station 308B; 2015-12-17 @ 14:50:34;,19403,EMS: CARDIAC EMERGENCY,2015-12-17 14:52:00,EAST NORRITON,GERMANTOWN PIKE & RICHFIELD RD,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2015-12-17 @ 14:49:20;,19446,EMS: SEIZURES,2015-12-17 14:52:01,LANSDALE,BROAD ST & E 6TH ST,1
40.2454980,-75.6178413,ROSEDALE DR & BEECH ST; POTTSTOWN; 2015-12-17 @ 14:47:30;,19464,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:52:02,POTTSTOWN,ROSEDALE DR & BEECH ST,1
40.0975137,-75.2762711,COLONY LN & MAYFLOWER RD;  WHITEMARSH; Station 318; 2015-12-17 @ 14:55:35;,19462,EMS: SYNCOPAL EPISODE,2015-12-17 14:57:01,WHITEMARSH,COLONY LN & MAYFLOWER RD,1
40.2675375,-75.6344960,MERVINE ST & N HANOVER ST; UPPER POTTSGROVE; 2015-12-17 @ 14:52:36;,19464,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:57:02,UPPER POTTSGROVE,MERVINE ST & N HANOVER ST,1
40.1755555,-75.1066418,YORK RD & WILLIAMS LN; HATBORO; 2015-12-17 @ 15:00:11;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:02:02,HATBORO,YORK RD & WILLIAMS LN,1
40.2659330,-75.6318782,MERVINE ST; UPPER POTTSGROVE; 2015-12-17 @ 15:03:19-Station:STA79;,19464,Fire: VEHICLE ACCIDENT,2015-12-17 15:06:01,UPPER POTTSGROVE,MERVINE ST,1
40.2659330,-75.6318782,MERVINE ST;  UPPER POTTSGROVE; Station 329; 2015-12-17 @ 15:05:43;,19464,EMS: VEHICLE ACCIDENT,2015-12-17 15:06:02,UPPER POTTSGROVE,MERVINE ST,1
40.0946591,-75.3627488,E DEKALB PIKE & S HENDERSON RD; UPPER MERION; 2015-12-17 @ 15:05:43;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:07:02,UPPER MERION,E DEKALB PIKE & S HENDERSON RD,1
40.1211757,-75.1333613,SUSQUEHANNA RD & EASTON RD; ABINGTON; 2015-12-17 @ 15:03:12;,19001,Traffic: HAZARDOUS ROAD CONDITIONS -,2015-12-17 15:07:03,ABINGTON,SUSQUEHANNA RD & EASTON RD,1
40.2456716,-75.2893311,TOWAMENCIN AVE & MILL ST; LANSDALE; 2015-12-17 @ 15:08:17-Station:STA14;,19446,Fire: FIRE INVESTIGATION,2015-12-17 15:11:01,LANSDALE,TOWAMENCIN AVE & MILL ST,1
40.1518195,-75.2665979,PENLLYN BLUE BELL PIKE; WHITPAIN; 2015-12-17 @ 15:07:00-Station:STA33;,,Fire: BUILDING FIRE,2015-12-17 15:12:00,WHITPAIN,PENLLYN BLUE BELL PIKE,1
40.1755555,-75.1066418,YORK RD & WILLIAMS LN; HATBORO; 2015-12-17 @ 15:14:45;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:16:02,HATBORO,YORK RD & WILLIAMS LN,1
40.1625582,-75.2574749,PENLLYN BLUE BELL PIKE & MORRIS RD; WHITPAIN; 2015-12-17 @ 15:07:00-Station:STA33;,19422,Fire: BUILDING FIRE,2015-12-17 15:17:01,WHITPAIN,PENLLYN BLUE BELL PIKE & MORRIS RD,1
40.1274581,-75.2702162,TOWNSHIP LINE RD & NARCISSA RD; PLYMOUTH; 2015-12-17 @ 15:12:04;,19422,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:17:02,PLYMOUTH,TOWNSHIP LINE RD & NARCISSA RD,1
40.0800010,-75.2894012,NORTH LN & RIGHTER ST;  WHITEMARSH; Station 318; 2015-12-17 @ 15:23:44;,19428,EMS: SYNCOPAL EPISODE,2015-12-17 15:27:01,WHITEMARSH,NORTH LN & RIGHTER ST,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN; LOWER GWYNEDD; 2015-12-17 @ 15:25:24-Station:STA7;,19002,Fire: FIRE ALARM,2015-12-17 15:27:01,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1257952,-75.2948201,GERMANTOWN PIKE & PLYMOUTH VALLEY DR;  PLYMOUTH; Station 308; 2015-12-17 @ 15:30:46;,19462,EMS: AMPUTATION,2015-12-17 15:32:01,PLYMOUTH,GERMANTOWN PIKE & PLYMOUTH VALLEY DR,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2015-12-17 @ 15:34:44;,19002,EMS: BUILDING FIRE,2015-12-17 15:36:02,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.2789699,-75.6301919,N HANOVER ST & MAUGERS MILL RD; UPPER POTTSGROVE; 2015-12-17 @ 15:34:33;,19464,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:36:03,UPPER POTTSGROVE,N HANOVER ST & MAUGERS MILL RD,1
40.1162623,-75.1247766,SUSQUEHANNA RD & HIGHLAND AVE; ABINGTON; 2015-12-17 @ 15:32:20;,19001,Traffic: DISABLED VEHICLE -,2015-12-17 15:37:00,ABINGTON,SUSQUEHANNA RD & HIGHLAND AVE,1
40.0929636,-75.2803084,RIDGE PIKE & SPRING MILL RD; WHITEMARSH; 2015-12-17 @ 15:38:46;,19444,Traffic: HAZARDOUS ROAD CONDITIONS -,2015-12-17 15:42:01,WHITEMARSH,RIDGE PIKE & SPRING MILL RD,1
40.1370566,-75.1213913,EASTON RD & OLD WELSH RD; ABINGTON; 2015-12-17 @ 15:44:11;,19090,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:47:01,ABINGTON,EASTON RD & OLD WELSH RD,1
40.1883962,-75.3258215,SKIPPACK PIKE & BERKS RD; WORCESTER; 2015-12-17 @ 15:41:52;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:47:01,WORCESTER,SKIPPACK PIKE & BERKS RD,1
40.2237114,-75.4106926,BRIDGE RD & MENSCH RD; SKIPPACK; 2015-12-17 @ 15:49:25;,19473,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:52:01,SKIPPACK,BRIDGE RD & MENSCH RD,1
40.2269758,-75.4073479,BRIDGE RD; SKIPPACK; 2015-12-17 @ 15:51:15-Station:STA86;,,Fire: VEHICLE ACCIDENT,2015-12-17 15:56:01,SKIPPACK,BRIDGE RD,1
40.1805757,-75.1333253,HORSHAM RD & DRESHER RD; HORSHAM; 2015-12-17 @ 15:55:45;,19044,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:57:01,HORSHAM,HORSHAM RD & DRESHER RD,1
39.9954440,-75.2679640,LANCASTER AVE & REMINGTON RD; LOWER MERION; 2015-12-17 @ 15:54:22;,19096,Traffic: VEHICLE ACCIDENT -,2015-12-17 15:57:02,LOWER MERION,LANCASTER AVE & REMINGTON RD,1
40.1725260,-75.2846533,DEKALB PIKE & BLUE BELL SPRINGS DR;  WHITPAIN; Station 385; 2015-12-17 @ 15:59:35;,19422,EMS: RESPIRATORY EMERGENCY,2015-12-17 16:02:00,WHITPAIN,DEKALB PIKE & BLUE BELL SPRINGS DR,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD;  UPPER MERION; Station 317; 2015-12-17 @ 15:59:00;,19406,EMS: ABDOMINAL PAINS,2015-12-17 16:02:01,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
40.2258856,-75.3091178,SUMNEYTOWN PIKE & SUPPLEE RD; UPPER GWYNEDD; 2015-12-17 @ 15:57:08;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:02:02,UPPER GWYNEDD,SUMNEYTOWN PIKE & SUPPLEE RD,1
40.0176769,-75.3393939,S ROBERTS RD; DELAWARE COUNTY; 2015-12-17 @ 16:04:07-Station:STA23;,19010,Fire: GAS-ODOR/LEAK,2015-12-17 16:07:00,DELAWARE COUNTY,S ROBERTS RD,1
40.1285939,-75.4926731,HOLLOW RD & PORT PROVIDENCE RD; UPPER PROVIDENCE; 2015-12-17 @ 15:59:17;,19460,Traffic: DISABLED VEHICLE -,2015-12-17 16:11:01,UPPER PROVIDENCE,HOLLOW RD & PORT PROVIDENCE RD,1
40.1468650,-75.3952095,PARK AVE & RIDGE PIKE;  LOWER PROVIDENCE; Station 322; 2015-12-17 @ 16:07:03;,19403,EMS: RESPIRATORY EMERGENCY,2015-12-17 16:12:02,LOWER PROVIDENCE,PARK AVE & RIDGE PIKE,1
40.1026910,-75.2914250,CHEMICAL RD & METROPLEX BLVD; PLYMOUTH; 2015-12-17 @ 16:13:18;,19462,Traffic: DISABLED VEHICLE -,2015-12-17 16:17:01,PLYMOUTH,CHEMICAL RD & METROPLEX BLVD,1
40.0095680,-75.2248215,BELMONT AVE & COLWYN LN; LOWER MERION; 2015-12-17 @ 16:11:07;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:17:01,LOWER MERION,BELMONT AVE & COLWYN LN,1
40.1332070,-75.2805505,TOWNSHIP LINE RD & SENTRY PKWY W; PLYMOUTH; 2015-12-17 @ 16:15:19;,19422,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:17:01,PLYMOUTH,TOWNSHIP LINE RD & SENTRY PKWY W,1
40.1196330,-75.3558420,MAIN ST & STANBRIDGE ST;  NORRISTOWN; Station 308A; 2015-12-17 @ 16:17:24;,19401,EMS: NAUSEA/VOMITING,2015-12-17 16:22:00,NORRISTOWN,MAIN ST & STANBRIDGE ST,1
40.2427395,-75.2170670,STUMP RD & STEEPLECHASE DR; MONTGOMERY; 2015-12-17 @ 16:19:35;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:22:02,MONTGOMERY,STUMP RD & STEEPLECHASE DR,1
40.2489293,-75.6609923,SHOEMAKER RD & W KING ST;  POTTSTOWN; Station 329; 2015-12-17 @ 16:23:18;,19464,EMS: CARDIAC EMERGENCY,2015-12-17 16:27:01,POTTSTOWN,SHOEMAKER RD & W KING ST,1
40.2906888,-75.6172395,MOYER RD & BRUCE DR; DOUGLASS; 2015-12-17 @ 16:21:02-Station:STA67;,19464,Fire: GAS-ODOR/LEAK,2015-12-17 16:27:01,DOUGLASS,MOYER RD & BRUCE DR,1
40.0972222,-75.3761952, ; UPPER MERION; 2015-12-17 @ 16:25:26;,,Traffic: DISABLED VEHICLE -,2015-12-17 16:27:01,UPPER MERION,,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2015-12-17 @ 16:24:35;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:27:02,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
40.1574454,-75.2745855,SKIPPACK PIKE & SCHOOL RD; WHITPAIN; 2015-12-17 @ 16:24:28;,19422,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:27:02,WHITPAIN,SKIPPACK PIKE & SCHOOL RD,1
40.0818005,-75.2531616,CHURCH RD & RIDGE PIKE; WHITEMARSH; 2015-12-17 @ 16:27:40;,19444,Traffic: VEHICLE ACCIDENT -,2015-12-17 16:32:01,WHITEMARSH,CHURCH RD & RIDGE PIKE,1
40.1295380,-75.3246363,E JOHNSON HWY & DEKALB PIKE; NORRISTOWN; 2015-12-17 @ 16:29:43;,19401,Traffic: DISABLED VEHICLE -,2015-12-17 16:32:02,NORRISTOWN,E JOHNSON HWY & DEKALB PIKE,1
